"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"293401","2934","Low protein baking mix","Powder","421207","Foods","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"293527","2935","Low protein pasta","Animal shapes","421207","Foods","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"293525","2935","Low protein pasta","Lasagne","421207","Foods","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"293501","2935","Low protein pasta","Low protein rice pasta","421207","Foods","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"293502","2935","Low protein pasta","Macaroni","421207","Foods","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"293526","2935","Low protein pasta","Penne","421207","Foods","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"293503","2935","Low protein pasta","Spaghetti","421207","Foods","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"293504","2935","Low protein pasta","Spirals","421207","Foods","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"387425","3874","Macrogol 3350 with potassium chloride, sodium bicarbonate and sodium chloride","Powder for oral soln 13.125 g with potassium chloride 46.6 mg, sodium bicarbonate 178.5 mg and sodium chloride 350.7 mg","12507","Osmotic Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","sach",99.7405065863558
"248703","2487","Magnesium hydroxide","Paste 29%","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","g",100
"248725","2487","Magnesium hydroxide","Suspension 8%","13840","Magnesium","138","Minerals","1","Alimentary Tract and Metabolism","ml",99.9809831119015
"332925","3329","Magnesium sulphate","Inj 2 mmol per ml, 10 ml ampoule","13840","Magnesium","138","Minerals","1","Alimentary Tract and Metabolism","inj",5.48953027730617
"332903","3329","Magnesium sulphate","Inj 2 mmol per ml, 5 ml ampoule","13840","Magnesium","138","Minerals","1","Alimentary Tract and Metabolism","inj",44.5097588318147
"176002","1760","Maprotiline hydrochloride","Tab 75 mg","220501","Cyclic and Related Agents","2205","Antidepressants","22","Nervous System","tab",100
"395626","3956","Measles, mumps and rubella vaccine","Inj, measles virus 1,000 CCID50, mumps virus 5,012 CCID50, Rubella virus 1,000 CCID50; prefilled syringe/ampoule of diluent 0.5 ml","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"176201","1762","Mebendazole","Oral liq 100 mg per 5 ml","160101","Anthelmintics","1601","Anthelmintics","16","Infections - Agents for Systemic Use","ml",100
"176202","1762","Mebendazole","Tab 100 mg","160101","Anthelmintics","1601","Anthelmintics","16","Infections - Agents for Systemic Use","tab",100
"238101","2381","Mebeverine hydrochloride","Tab 135 mg","10701","Antispasmodics and Other Agents Altering Gut Motility","107","Antispasmodics and Other Agents Altering Gut Motility","1","Alimentary Tract and Metabolism","tab",99.9807419437131
"176608","1766","Medroxyprogesterone acetate","Inj 150 mg per ml, 1 ml syringe","130804","Progestogen-only Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","inj",3.358028026338
"176607","1766","Medroxyprogesterone acetate","Tab 10 mg","141109","Progestogens","1411","Hormone Replacement Therapy - Systemic","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.8137422941416
"176601","1766","Medroxyprogesterone acetate","Tab 100 mg","141301","Other Progestogen Preparations","1413","Other Progestogen Preparations","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9460659536338
"176605","1766","Medroxyprogesterone acetate","Tab 2.5 mg","141109","Progestogens","1411","Hormone Replacement Therapy - Systemic","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9977743082569
"176606","1766","Medroxyprogesterone acetate","Tab 5 mg","141109","Progestogens","1411","Hormone Replacement Therapy - Systemic","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9657885262734
"176901","1769","Mefenamic acid","Cap 250 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","cap",99.7098712903532
"177201","1772","Megestrol acetate","Tab 160 mg","250401","Endocrine Therapy","2504","Endocrine Therapy","25","Oncology Agents and Immunosuppressants","tab",99.9278930112554
"408325","4083","Melatonin","Tab modified-release 2 mg","222801","Sedatives and Hypnotics","2228","Sedatives and Hypnotics","22","Nervous System","tab",100
"177301","1773","Melphalan","Tab 2 mg","250101","Alkylating Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"402926","4029","Meningococcal (groups A, C, Y and W-135) conjugate vaccine","Inj 10 mcg of each meningococcal polysaccharide conjugated to a total of approximately 55 mcg of tetanus toxoid carrier per 0.5 ml vial","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"402925","4029","Meningococcal (groups A, C, Y and W-135) conjugate vaccine","Inj 4 mcg of each meningococcal  polysaccharide conjugated to a total of approximately  48 mcg of diphtheria toxoid carrier per 0.5 ml vial","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"414725","4147","Meningococcal B multicomponent vaccine","Inj 175 mcg per 0.5 ml prefilled syringe","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"333301","3333","Menthol","Crystals","100801","Antipruritic Preparations","1008","Antipruritic Preparations","10","Dermatologicals","g",99.881237393037
"412726","4127","Mepolizumab","Inj 100 mg prefilled pen","250704","Monoclonal Antibodies","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","inj",100
"412725","4127","Mepolizumab","Inj 100 mg vial","250704","Monoclonal Antibodies","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","inj",100
"178125","1781","Mercaptopurine","Oral suspension 20 mg per ml","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","ml",100
"178102","1781","Mercaptopurine","Tab 50 mg","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",99.998717678397
"253303","2533","Mesalazine","Enema 1 g per 100 ml","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","en",99.9935431502048
"253327","2533","Mesalazine","Modified release granules, 1 g ","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","sach",99.9958402497435
"253325","2533","Mesalazine","Suppos 1 g","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","supp",99.9985292371889
"253305","2533","Mesalazine","Suppos 500 mg","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","supp",99.9851171282011
"253329","2533","Mesalazine","Tab 1,600 mg","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","tab",100
"253304","2533","Mesalazine","Tab 400 mg","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","tab",99.9947221339468
"253328","2533","Mesalazine","Tab 800 mg","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","tab",99.996850780854
"253326","2533","Mesalazine","Tab EC 500 mg","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","tab",99.9806591366239
"253302","2533","Mesalazine","Tab long-acting 500 mg","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","tab",99.9973325164976
"382027","3820","Mesna","Tab 400 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"382028","3820","Mesna","Tab 600 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"179401","1794","Metformin hydrochloride","Tab immediate-release 500 mg","11312","Oral Hypoglycaemic Agents","113","Diabetes","1","Alimentary Tract and Metabolism","tab",99.9874535316197
"179402","1794","Metformin hydrochloride","Tab immediate-release 850 mg","11312","Oral Hypoglycaemic Agents","113","Diabetes","1","Alimentary Tract and Metabolism","tab",99.9839659335378
"179502","1795","Methadone hydrochloride","Inj 10 mg per ml, 1 ml","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","inj",59.3862206054511
"179507","1795","Methadone hydrochloride","Oral liq 10 mg per ml","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","ml",99.5909159512693
"179505","1795","Methadone hydrochloride","Oral liq 2 mg per ml","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","ml",98.7981897930418
"179506","1795","Methadone hydrochloride","Oral liq 5 mg per ml","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","ml",99.9403493208533
"179504","1795","Methadone hydrochloride","Powder","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","g",100
"179501","1795","Methadone hydrochloride","Tab 5 mg","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",98.0120609858534
"179525","1795","Methadone hydrochloride","Tab 5 mg - bottle pack","220407","Opioid Analgesics","2204","Analgesics","22","Nervous System","tab",100
"159401","1594","Methenamine (hexamine) hippurate","Tab 1 g","162301","Urinary Tract Infections","1623","Urinary Tract Infections","16","Infections - Agents for Systemic Use","tab",99.9516280677827
"179730","1797","Methotrexate","Inj 10 mg prefilled syringe","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179711","1797","Methotrexate","Inj 100 mg per ml, 50 ml vial","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179731","1797","Methotrexate","Inj 15 mg prefilled syringe","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179704","1797","Methotrexate","Inj 2.5 mg per ml, 2 ml","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179732","1797","Methotrexate","Inj 20 mg prefilled syringe","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179707","1797","Methotrexate","Inj 25 mg per ml, 2 ml vial","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179710","1797","Methotrexate","Inj 25 mg per ml, 20 ml vial","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179733","1797","Methotrexate","Inj 25 mg prefilled syringe","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179734","1797","Methotrexate","Inj 30 mg prefilled syringe","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
"179729","1797","Methotrexate","Inj 7.5 mg prefilled syringe","250104","Antimetabolites","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","inj",100
